Wall time,Step,Value
1575339644.460783,0,1.6416784524917603
1575339715.520277,1,1.1762975454330444
1575339786.444758,2,0.9736342430114746
1575339857.674399,3,0.8211979866027832
1575339928.408356,4,0.7264152765274048
1575339999.097567,5,0.6596173048019409
1575340070.432566,6,0.6053076982498169
1575340141.513129,7,0.564212441444397
1575340212.499225,8,0.5315486192703247
1575340283.697031,9,0.5056247115135193
1575340355.001219,10,0.4799940586090088
1575340426.384521,11,0.4569318890571594
1575340498.173108,12,0.4382615089416504
1575340569.755071,13,0.41437608003616333
1575340641.86307,14,0.40609949827194214
1575340713.69527,15,0.3965165317058563
1575340784.929813,16,0.3828338086605072
1575340856.508523,17,0.367387980222702
1575340928.068448,18,0.35660815238952637
1575341000.03968,19,0.3445011079311371
1575341071.702495,20,0.3368856608867645
1575341143.000495,21,0.3266473710536957
1575341214.499804,22,0.314035028219223
1575341286.242154,23,0.3028891980648041
1575341358.148968,24,0.30313146114349365
1575341429.48365,25,0.2883051931858063
1575341501.207245,26,0.28624698519706726
1575341572.829396,27,0.2786412537097931
1575341644.761397,28,0.2703706920146942
1575341716.373183,29,0.2678088843822479
1575341787.948438,30,0.2637304961681366
1575341859.869714,31,0.2580317258834839
1575341931.301439,32,0.2533491551876068
1575342003.168909,33,0.24283702671527863
1575342074.772531,34,0.23984657227993011
1575342146.468434,35,0.23456668853759766
1575342217.943793,36,0.2347472757101059
1575342289.463721,37,0.226529061794281
1575342360.932741,38,0.22102554142475128
1575342432.531825,39,0.21739596128463745
1575342503.967272,40,0.21899127960205078
1575342576.017328,41,0.21131211519241333
1575342647.457715,42,0.20708481967449188
1575342719.153703,43,0.20378267765045166
1575342790.891948,44,0.20051224529743195
1575342862.587265,45,0.195251002907753
1575342934.227593,46,0.19200819730758667
1575343006.116848,47,0.19041413068771362
1575343078.048169,48,0.1900171935558319
1575343149.319633,49,0.18162165582180023
1575343220.73557,50,0.18058961629867554
1575343292.542206,51,0.18012158572673798
1575343364.630306,52,0.1754145622253418
1575343436.447796,53,0.17499415576457977
1575343508.007311,54,0.1764967441558838
1575343579.651391,55,0.1671726405620575
1575343651.256991,56,0.16502784192562103
1575343723.136754,57,0.16807937622070312
1575343795.03557,58,0.1615922898054123
1575343866.910925,59,0.16252921521663666
1575343939.601847,60,0.15673264861106873
1575344011.944636,61,0.15120366215705872
1575344083.766918,62,0.1523834615945816
1575344155.393799,63,0.1491967737674713
1575344227.234216,64,0.15081635117530823
1575344299.363801,65,0.14516720175743103
1575344371.274154,66,0.1448138952255249
1575344443.182053,67,0.14058126509189606
1575344515.034857,68,0.14281660318374634
1575344586.784502,69,0.14116209745407104
1575344658.318993,70,0.13691996037960052
1575344729.645151,71,0.13798104226589203
1575344801.249354,72,0.1320575326681137
1575344873.141134,73,0.1308964043855667
1575344944.698846,74,0.13301582634449005
1575345016.036489,75,0.1287430077791214
1575345087.518792,76,0.12695734202861786
1575345159.421487,77,0.12594923377037048
1575345231.22253,78,0.12775373458862305
1575345303.062234,79,0.12491270899772644
1575345374.272806,80,0.12311002612113953
1575345445.890057,81,0.11884480714797974
1575345517.503082,82,0.07593551278114319
1575345589.199788,83,0.060241129249334335
1575345660.988514,84,0.05612633377313614
1575345732.820214,85,0.050636984407901764
1575345803.993221,86,0.0482347346842289
1575345875.944512,87,0.04712235555052757
1575345949.327198,88,0.04449706897139549
1575346020.866241,89,0.042915016412734985
1575346092.365146,90,0.040567655116319656
1575346164.065871,91,0.040177397429943085
1575346235.687482,92,0.03834905847907066
1575346307.398098,93,0.03614426776766777
1575346379.1477,94,0.03612300753593445
1575346451.196117,95,0.034906283020973206
1575346522.740355,96,0.03485143929719925
1575346595.231718,97,0.032814934849739075
1575346667.056307,98,0.030678223818540573
1575346738.81436,99,0.032482463866472244
1575346810.401198,100,0.03199198469519615
1575346882.200772,101,0.02873804233968258
1575346954.131574,102,0.028036249801516533
1575347025.996301,103,0.02830428257584572
1575347097.928453,104,0.028194988146424294
1575347169.392449,105,0.02975628711283207
1575347240.502071,106,0.028319664299488068
1575347312.407001,107,0.027119986712932587
1575347383.890036,108,0.02722533605992794
1575347455.484146,109,0.026051035150885582
1575347527.43646,110,0.026651466265320778
1575347599.06017,111,0.024803562089800835
1575347670.730742,112,0.025675417855381966
1575347742.353103,113,0.02512410096824169
1575347814.324524,114,0.022999746724963188
1575347886.083741,115,0.024248996749520302
1575347957.962022,116,0.02429192140698433
1575348029.57367,117,0.02314399927854538
1575348101.453747,118,0.021998615935444832
1575348192.570208,119,0.023196198046207428
1575348434.985238,120,0.0242809746414423
1575348498.520954,121,0.021972227841615677
1575348561.852188,122,0.020913168787956238
1575348625.152016,123,0.021490473300218582
1575348688.624956,124,0.018960127606987953
1575348752.284127,125,0.018257567659020424
1575348815.837813,126,0.0190071240067482
1575348878.933928,127,0.017960552126169205
1575348942.412463,128,0.017622938379645348
1575349005.718734,129,0.018305517733097076
1575349069.21705,130,0.016949603334069252
1575349132.908077,131,0.01638021506369114
1575349196.35857,132,0.01848367229104042
1575349259.66303,133,0.01702163740992546
1575349323.207837,134,0.017374271526932716
1575349386.982213,135,0.01749153807759285
1575349450.482416,136,0.01673194393515587
1575349513.712555,137,0.01608901470899582
1575349577.379821,138,0.017598839476704597
1575349640.728399,139,0.016217701137065887
1575349704.409561,140,0.016589729115366936
1575349767.703334,141,0.017101939767599106
1575349831.282703,142,0.016764262691140175
1575349894.828957,143,0.01617208868265152
1575349957.804333,144,0.016463879495859146
1575350021.174878,145,0.017150038853287697
1575350084.513116,146,0.015952272340655327
1575350147.649002,147,0.015986857935786247
1575350210.79683,148,0.017437182366847992
1575350274.170215,149,0.016162868589162827
1575350337.58511,150,0.016162559390068054
1575350401.26456,151,0.016375886276364326
1575350464.760773,152,0.016352437436580658
1575350528.530233,153,0.01523588877171278
1575350591.833524,154,0.014706688933074474
1575350655.178315,155,0.015889981761574745
1575350718.616268,156,0.01452182698994875
1575350782.083817,157,0.015331474132835865
1575350845.446983,158,0.015399024821817875
1575350908.884731,159,0.015074238181114197
1575350972.257649,160,0.015836533159017563
1575351035.853477,161,0.015105605125427246
1575351098.71258,162,0.01520001981407404
1575351162.075179,163,0.015541025437414646
