Wall time,Step,Value
1575593101.074456,0,1.819240927696228
1575593172.809676,1,1.5124989748001099
1575593244.192304,2,1.393790602684021
1575593315.527694,3,1.3052473068237305
1575593386.891317,4,1.2385492324829102
1575593457.967395,5,1.178653597831726
1575593529.233552,6,1.126737117767334
1575593600.719325,7,1.0892901420593262
1575593672.362186,8,1.0466058254241943
1575593743.523981,9,1.011106252670288
1575593814.862193,10,0.9749658703804016
1575593886.086994,11,0.9472509622573853
1575593957.628803,12,0.9193065762519836
1575594029.077371,13,0.8992365002632141
1575594100.617826,14,0.8705973029136658
1575594171.800686,15,0.8515269160270691
1575594243.12477,16,0.8311111927032471
1575594314.338146,17,0.8085875511169434
1575594385.710214,18,0.7863377332687378
1575594456.868904,19,0.7724980711936951
1575594527.946991,20,0.7614642977714539
1575594599.51996,21,0.7398566603660583
1575594670.983985,22,0.7290908098220825
1575594742.270023,23,0.7103623747825623
1575594813.730261,24,0.6980693936347961
1575594884.917499,25,0.6824489235877991
1575594956.299087,26,0.6731842160224915
1575595027.868395,27,0.6592134833335876
1575595099.484784,28,0.6411945819854736
1575595170.994331,29,0.6352843642234802
1575595241.831678,30,0.6226513385772705
1575595313.386945,31,0.6122877597808838
1575595385.140096,32,0.6044081449508667
1575595456.499767,33,0.5912834405899048
1575595528.049446,34,0.5825371742248535
1575595599.308582,35,0.5781601071357727
1575595671.020542,36,0.5686536431312561
1575595742.382012,37,0.5597981214523315
1575595813.991651,38,0.5535939931869507
1575595885.25481,39,0.5441662073135376
1575595956.681582,40,0.5351289510726929
1575596028.313763,41,0.5311276316642761
1575596099.756859,42,0.5187734365463257
1575596171.115469,43,0.5155687928199768
1575596242.637322,44,0.5082188248634338
1575596313.95138,45,0.5009137392044067
1575596385.171063,46,0.4942745268344879
1575596456.643135,47,0.4913676381111145
1575596527.872684,48,0.4844779372215271
1575596599.03093,49,0.4788818955421448
1575596669.971187,50,0.46673935651779175
1575596740.823894,51,0.4646877646446228
1575596811.895566,52,0.4587322771549225
1575596883.079523,53,0.4561491310596466
1575596954.386108,54,0.4500510096549988
1575597025.710729,55,0.4448327422142029
1575597097.113507,56,0.44288936257362366
1575597168.444595,57,0.4336867332458496
1575597240.271533,58,0.4349546432495117
