Wall time,Step,Value
1575504135.955129,0,0.38593998551368713
1575504206.838828,1,0.5211600065231323
1575504278.022941,2,0.5907599925994873
1575504349.118422,3,0.6358399987220764
1575504419.884066,4,0.6654999852180481
1575504491.234741,5,0.689079999923706
1575504561.801876,6,0.7080600261688232
1575504632.326712,7,0.7253000140190125
1575504703.274773,8,0.7374600172042847
1575504774.345556,9,0.7549600005149841
1575504845.52387,10,0.7651799917221069
1575504916.61365,11,0.7761800289154053
1575504987.892753,12,0.7852200269699097
1575505058.839561,13,0.7915599942207336
1575505130.191755,14,0.8009399771690369
1575505201.207174,15,0.8067799806594849
1575505272.586748,16,0.814079999923706
1575505343.914449,17,0.8194400072097778
1575505414.620265,18,0.822380006313324
1575505485.887863,19,0.8267999887466431
1575505557.213981,20,0.8337399959564209
1575505628.432625,21,0.8364800214767456
1575505699.241346,22,0.8400800228118896
1575505770.564038,23,0.8416000008583069
1575505841.748514,24,0.8487799763679504
1575505912.61713,25,0.8502399921417236
1575505983.617038,26,0.8551599979400635
1575506054.74445,27,0.8590599894523621
1575506125.722255,28,0.8596799969673157
1575506197.402765,29,0.861519992351532
1575506268.624713,30,0.8662999868392944
1575506339.380155,31,0.8679199814796448
1575506410.502741,32,0.8704000115394592
1575506481.546757,33,0.8737199902534485
1575506552.902649,34,0.8782600164413452
1575506623.821632,35,0.8765599727630615
1575506694.504309,36,0.8804000020027161
1575506765.551287,37,0.8816199898719788
1575506836.988429,38,0.8832399845123291
1575506908.525552,39,0.8862199783325195
1575506979.671227,40,0.885919988155365
1575507050.949639,41,0.8896999955177307
1575507122.069067,42,0.8891599774360657
1575507193.19545,43,0.8937199711799622
1575507264.54573,44,0.8936200141906738
1575507335.650921,45,0.8960000276565552
1575507406.757466,46,0.8952599763870239
1575507477.673323,47,0.8982800245285034
1575507548.873824,48,0.8998799920082092
1575507619.695532,49,0.9024400115013123
1575507691.167045,50,0.9015200138092041
1575507762.072845,51,0.9039400219917297
1575507833.026202,52,0.9075599908828735
1575507904.871478,53,0.9058600068092346
1575507975.88089,54,0.9103599786758423
1575508046.411634,55,0.9090200066566467
1575508117.727807,56,0.9111800193786621
1575508189.118942,57,0.9125800132751465
1575508260.535749,58,0.9117400050163269
1575508332.067849,59,0.9140999913215637
1575508403.268894,60,0.9165199995040894
1575508474.272526,61,0.9158200025558472
1575508545.595422,62,0.9187600016593933
1575508616.297114,63,0.919979989528656
1575508687.66271,64,0.9206399917602539
1575508758.313597,65,0.921459972858429
1575508829.23071,66,0.9210000038146973
1575508900.095521,67,0.9229000210762024
1575508971.206608,68,0.9224200248718262
1575509042.698294,69,0.9258599877357483
1575509114.041558,70,0.9258599877357483
1575509184.872644,71,0.9272000193595886
1575509255.85388,72,0.9304599761962891
1575509327.298888,73,0.9277200102806091
1575509398.20574,74,0.9302600026130676
1575509469.278984,75,0.931659996509552
1575509540.266204,76,0.9304999709129333
1575509611.292031,77,0.9337800145149231
1575509682.447058,78,0.9327999949455261
1575509753.371528,79,0.933899998664856
1575509824.280486,80,0.932919979095459
1575509895.351754,81,0.9374399781227112
1575509966.442497,82,0.9481800198554993
1575510037.340341,83,0.9549000263214111
1575510108.492178,84,0.9561200141906738
1575510179.867792,85,0.9567199945449829
1575510250.772612,86,0.9573400020599365
1575510322.041236,87,0.9592800140380859
1575510393.421073,88,0.9601799845695496
1575510464.469036,89,0.9584199786186218
1575510535.424093,90,0.9588599801063538
1575510606.043634,91,0.959559977054596
1575510677.214141,92,0.9601600170135498
1575510748.355791,93,0.9606800079345703
1575510819.443038,94,0.9607200026512146
1575510890.483054,95,0.962440013885498
1575510961.499288,96,0.9614400267601013
1575511032.815453,97,0.9604799747467041
1575511103.813281,98,0.9620800018310547
1575511174.888634,99,0.9612200260162354
1575511246.036979,100,0.962440013885498
1575511317.326976,101,0.9623000025749207
1575511388.31751,102,0.9625800251960754
1575511459.543806,103,0.9634400010108948
1575511530.519,104,0.9629200100898743
1575511602.011201,105,0.9625800251960754
1575511673.281271,106,0.9628199934959412
1575511744.237895,107,0.9632599949836731
1575511815.66819,108,0.9641600251197815
1575511886.42473,109,0.9639000296592712
1575511957.517699,110,0.9646599888801575
1575512028.742128,111,0.9651399850845337
1575512099.88038,112,0.9638800024986267
1575512171.373179,113,0.9647200107574463
1575512242.991605,114,0.9646999835968018
1575512314.158542,115,0.9641600251197815
1575512384.985895,116,0.9649400115013123
1575512456.327916,117,0.9640200138092041
1575512527.708818,118,0.9641799926757812
1575512598.404668,119,0.9645799994468689
1575512669.791073,120,0.9655600190162659
1575512740.889099,121,0.9642400145530701
1575512812.05479,122,0.9659799933433533
1575512882.984949,123,0.9673200249671936
1575512954.312345,124,0.9673200249671936
1575513025.729071,125,0.9658799767494202
1575513096.899254,126,0.9670400023460388
1575513167.906208,127,0.9668400287628174
1575513239.113478,128,0.9670000076293945
1575513310.313831,129,0.9672799706459045
1575513381.415956,130,0.9668999910354614
1575513452.190162,131,0.9671400189399719
1575513523.647417,132,0.9674000144004822
1575513594.481538,133,0.9664400219917297
1575513665.507758,134,0.9683399796485901
1575513736.879188,135,0.9677199721336365
1575513807.704638,136,0.9665399789810181
1575513878.769144,137,0.9681800007820129
1575513949.996986,138,0.9669399857521057
1575514021.249824,139,0.9674599766731262
1575514092.4365,140,0.9675999879837036
1575514163.383112,141,0.9683399796485901
1575514234.837589,142,0.9678800106048584
1575514305.811677,143,0.9672600030899048
1575514377.074897,144,0.9681599736213684
1575514448.12456,145,0.9678999781608582
1575514519.000552,146,0.9684600234031677
1575514589.869592,147,0.9690200090408325
1575514661.119828,148,0.967960000038147
1575514732.129743,149,0.9686599969863892
1575514803.134997,150,0.9671199917793274
1575514874.334785,151,0.9682000279426575
1575514945.158135,152,0.9683399796485901
1575515016.2279,153,0.9675999879837036
1575515087.198731,154,0.9671800136566162
1575515157.924474,155,0.967739999294281
1575515229.401929,156,0.9683399796485901
1575515300.628465,157,0.9676399827003479
1575515371.597256,158,0.9682599902153015
1575515442.748264,159,0.9683600068092346
1575515513.462899,160,0.9695600271224976
1575515584.996466,161,0.9684399962425232
1575515656.124595,162,0.9685400128364563
1575515727.103246,163,0.9674599766731262
