Wall time,Step,Value
1575440314.307792,0,1.4452775716781616
1575440461.695969,1,1.019619107246399
1575440607.750236,2,0.8486210703849792
1575440753.045549,3,0.760554850101471
1575440899.181679,4,0.6964219212532043
1575441044.973233,5,0.644906222820282
1575441190.926267,6,0.6146425604820251
1575441337.430801,7,0.5756016969680786
1575441483.159885,8,0.5613065958023071
1575441628.866613,9,0.5424524545669556
1575441775.856407,10,0.5191677212715149
1575441921.903306,11,0.4977351427078247
1575442068.2142,12,0.4930623769760132
1575442214.008534,13,0.47501134872436523
1575442360.680298,14,0.4567721486091614
1575442506.992671,15,0.4433286190032959
1575442653.652044,16,0.4342167377471924
1575442800.304892,17,0.4272785782814026
1575442946.2986,18,0.4206732213497162
1575443093.29267,19,0.4158520996570587
1575443239.836413,20,0.3950141966342926
1575443385.522114,21,0.38124823570251465
1575443531.496032,22,0.37712976336479187
1575443677.318281,23,0.3700354993343353
1575443823.33093,24,0.3659017086029053
1575443969.230948,25,0.3558836579322815
1575444115.670168,26,0.3466878831386566
1575444261.977183,27,0.3439665734767914
1575444408.636153,28,0.3349659740924835
1575444554.399307,29,0.32943785190582275
1575444700.361594,30,0.3204987645149231
1575444846.294907,31,0.31594550609588623
1575444992.430526,32,0.3063948154449463
1575445138.701302,33,0.30824699997901917
1575445284.926771,34,0.29915517568588257
1575445430.905256,35,0.2951522767543793
1575445577.068321,36,0.2900543808937073
1575445723.35171,37,0.2863340675830841
1575445869.438819,38,0.27883198857307434
1575446015.226022,39,0.2694946527481079
1575446161.399975,40,0.2724936604499817
1575446307.777261,41,0.26200780272483826
1575446454.950645,42,0.2619316875934601
1575446600.312885,43,0.25692030787467957
1575446746.453882,44,0.2570417523384094
1575446892.06826,45,0.2578594982624054
1575447038.674805,46,0.24762676656246185
1575447184.818683,47,0.24466854333877563
1575447331.354904,48,0.2403332144021988
1575447477.612812,49,0.23401901125907898
1575447623.44894,50,0.23598742485046387
1575447769.279335,51,0.23716092109680176
1575447916.804674,52,0.23107419908046722
1575448063.432162,53,0.2224249392747879
1575448210.850235,54,0.22277066111564636
1575448356.501134,55,0.21757401525974274
1575448503.983308,56,0.22258049249649048
1575448651.680786,57,0.21193066239356995
1575448799.992803,58,0.21546870470046997
1575448948.498386,59,0.21243566274642944
1575449096.026302,60,0.20931485295295715
1575449243.455166,61,0.20576836168766022
1575449389.697198,62,0.20569320023059845
1575449537.145157,63,0.1982346624135971
1575449683.081284,64,0.19848282635211945
1575449828.890938,65,0.19999875128269196
1575449975.459784,66,0.19912832975387573
1575450121.138055,67,0.19307300448417664
1575450266.983002,68,0.19046589732170105
1575450413.582281,69,0.1898348182439804
1575450561.97526,70,0.1904447376728058
1575450708.207436,71,0.1855015903711319
1575450853.936991,72,0.18566949665546417
1575451000.519656,73,0.18732105195522308
1575451146.692684,74,0.17742040753364563
1575451293.416264,75,0.17686694860458374
1575451440.505797,76,0.17457330226898193
1575451586.681108,77,0.17672671377658844
1575451734.59315,78,0.1730749011039734
1575451881.672204,79,0.1740381270647049
1575452029.262065,80,0.1681683212518692
1575452175.74617,81,0.16585655510425568
1575452323.254759,82,0.11066224426031113
1575452471.218756,83,0.09091392904520035
1575452617.738153,84,0.0839519202709198
1575452764.854185,85,0.07650177925825119
1575452912.513145,86,0.07321234792470932
1575453060.420993,87,0.0725744441151619
1575453207.012175,88,0.06805349141359329
1575453354.740155,89,0.06514810770750046
1575453501.84102,90,0.061393853276968
1575453648.771218,91,0.061155837029218674
1575453796.770127,92,0.05791029706597328
1575453944.374871,93,0.05630945786833763
1575454090.534736,94,0.052834756672382355
1575454237.675119,95,0.054479505866765976
1575454385.202359,96,0.05276218056678772
1575454532.294739,97,0.051309939473867416
1575454678.482973,98,0.04879981651902199
1575454825.338935,99,0.051006171852350235
1575454972.532764,100,0.049798574298620224
1575455119.529373,101,0.047425370663404465
1575455265.210118,102,0.0443066842854023
1575455412.434575,103,0.04757876694202423
1575455558.118288,104,0.046108342707157135
1575455703.745,105,0.04532874375581741
1575455849.521746,106,0.04385041445493698
1575455996.353869,107,0.043858110904693604
1575456144.374577,108,0.041655033826828
1575456290.773905,109,0.0413467139005661
1575456436.630012,110,0.040840085595846176
1575456584.347625,111,0.0400267094373703
1575456731.095448,112,0.039848942309617996
1575456878.401412,113,0.03851519152522087
1575457025.865446,114,0.03869568556547165
1575457173.524382,115,0.03738401457667351
1575457319.917464,116,0.03750132769346237
1575457467.884021,117,0.03430786356329918
1575457615.183065,118,0.036125339567661285
1575457762.43719,119,0.03518461436033249
1575457909.81901,120,0.03391342982649803
1575458056.349324,121,0.033693186938762665
1575458204.613102,122,0.03413074091076851
1575458352.070842,123,0.030966268852353096
1575458499.258141,124,0.029072538018226624
1575458646.023151,125,0.029597284272313118
1575458792.242626,126,0.028482958674430847
1575458938.019517,127,0.027757907286286354
1575459085.036815,128,0.026600977405905724
1575459233.369217,129,0.026698162779211998
1575459379.814801,130,0.026216916739940643
1575459527.739481,131,0.025764109566807747
1575459675.071758,132,0.026633543893694878
1575459822.03376,133,0.02677154913544655
1575459969.693535,134,0.025135377421975136
1575460117.821165,135,0.026063306257128716
1575460265.465943,136,0.025769319385290146
1575460412.937931,137,0.027040954679250717
1575460560.511071,138,0.026949675753712654
1575460708.570979,139,0.026852687820792198
1575460857.426785,140,0.026297178119421005
1575461005.78629,141,0.02615363523364067
1575461152.657143,142,0.025537271052598953
1575461299.93059,143,0.026267776265740395
1575461447.694911,144,0.02494683675467968
1575461596.163182,145,0.024190573021769524
1575461744.317983,146,0.028011584654450417
1575461893.132513,147,0.02379724010825157
1575462041.183551,148,0.024526100605726242
1575462190.703535,149,0.02522423304617405
1575462339.054604,150,0.026252247393131256
1575462487.121102,151,0.024334155023097992
1575462634.706244,152,0.024887826293706894
1575462781.660971,153,0.024727271869778633
1575462928.373499,154,0.023965779691934586
1575463076.817332,155,0.02380022220313549
1575463222.612424,156,0.022960640490055084
1575463370.240715,157,0.02246486209332943
1575463516.94689,158,0.024316051974892616
1575463664.31598,159,0.02421080879867077
1575463811.584305,160,0.023385170847177505
