Wall time,Step,Value
1575568465.680133,0,1.521264672279358
1575568613.033685,1,1.0428873300552368
1575568759.297155,2,0.8565539121627808
1575568905.917391,3,0.7368611693382263
1575569052.708198,4,0.6662924885749817
1575569200.210168,5,0.6013140678405762
1575569347.025453,6,0.5582414865493774
1575569494.196579,7,0.5199667811393738
1575569641.548596,8,0.49276214838027954
1575569788.351605,9,0.46568816900253296
1575569935.470819,10,0.44368699193000793
1575570081.444773,11,0.4290822148323059
1575570228.168154,12,0.4073149561882019
1575570375.967576,13,0.3927568197250366
1575570522.941566,14,0.37727734446525574
1575570671.158298,15,0.36241599917411804
1575570819.404356,16,0.34310728311538696
1575570967.268211,17,0.33777210116386414
1575571114.377417,18,0.3248160779476166
1575571262.433683,19,0.3135138750076294
1575571411.160517,20,0.3049370348453522
1575571559.301206,21,0.29328858852386475
1575571707.779669,22,0.2845645844936371
1575571855.213301,23,0.27874764800071716
1575572003.222485,24,0.274681031703949
1575572150.763431,25,0.26249590516090393
1575572299.319107,26,0.2515506446361542
1575572447.619759,27,0.24904556572437286
1575572596.142231,28,0.2463819831609726
1575572743.940688,29,0.23216448724269867
1575572891.719002,30,0.23350219428539276
1575573038.766216,31,0.2295272797346115
1575573186.985822,32,0.21930474042892456
1575573334.80661,33,0.2165163904428482
1575573482.979516,34,0.210135355591774
1575573630.903088,35,0.2065916508436203
1575573778.33587,36,0.20105630159378052
1575573925.474122,37,0.1952083855867386
1575574073.134873,38,0.19021299481391907
1575574220.519378,39,0.186979278922081
1575574368.158471,40,0.18820008635520935
1575574516.100927,41,0.18012124300003052
1575574664.3816,42,0.1786009520292282
1575574812.090228,43,0.1754685640335083
1575574960.508802,44,0.17099182307720184
1575575108.621722,45,0.16975341737270355
1575575255.632264,46,0.16643746197223663
1575575403.664864,47,0.1640530228614807
1575575552.092957,48,0.15600945055484772
1575575699.918845,49,0.15729866921901703
1575575847.773176,50,0.152309849858284
1575575995.659609,51,0.14588423073291779
1575576143.967084,52,0.15160149335861206
1575576291.596081,53,0.14229676127433777
1575576438.738122,54,0.1403430849313736
1575576586.676723,55,0.13944295048713684
1575576734.65746,56,0.13495409488677979
1575576881.796208,57,0.13792574405670166
1575577029.36679,58,0.12926456332206726
1575577177.938991,59,0.1299607753753662
1575577325.711814,60,0.12953339517116547
1575577473.057808,61,0.12753835320472717
1575577621.439155,62,0.12277062982320786
1575577769.278495,63,0.1212654858827591
1575577916.855571,64,0.12248735874891281
1575578066.148786,65,0.120936818420887
1575578214.05907,66,0.11035554856061935
1575578361.838134,67,0.1187712550163269
1575578509.557458,68,0.117076076567173
1575578657.165006,69,0.11287269741296768
1575578805.220274,70,0.11235341429710388
1575578952.315675,71,0.10974583774805069
1575579100.328034,72,0.10562928020954132
1575579248.156869,73,0.10541365295648575
1575579396.669485,74,0.10882100462913513
1575579543.877707,75,0.10032662749290466
1575579691.611849,76,0.10385307669639587
1575579839.739146,77,0.10655347257852554
1575579988.433122,78,0.10224509984254837
1575580136.361223,79,0.09835988283157349
1575580284.405164,80,0.09523952007293701
1575580431.962437,81,0.09821917861700058
1575580579.885482,82,0.06351269036531448
1575580727.906682,83,0.049912307411432266
1575580876.109229,84,0.04518388211727142
1575581023.703276,85,0.04351150617003441
1575581172.276264,86,0.03875354677438736
1575581320.306319,87,0.03688172996044159
1575581468.202107,88,0.03444139286875725
1575581616.159026,89,0.03368326649069786
1575581763.349482,90,0.03328399360179901
1575581910.969338,91,0.032157883048057556
1575582058.605017,92,0.02980053797364235
1575582206.749055,93,0.02958482690155506
1575582354.460472,94,0.029336323961615562
1575582502.284987,95,0.028846748173236847
1575582649.224388,96,0.02738204412162304
1575582797.140185,97,0.029235150665044785
1575582944.632843,98,0.025005433708429337
1575583091.612014,99,0.02549302950501442
1575583239.574752,100,0.025009578093886375
1575583386.587981,101,0.02492910996079445
1575583534.794405,102,0.024159561842679977
1575583683.289561,103,0.02305205911397934
1575583831.378377,104,0.02230139635503292
1575583979.205904,105,0.021940801292657852
1575584127.521549,106,0.021926673129200935
1575584275.688183,107,0.02225922793149948
1575584424.275479,108,0.02181157097220421
1575584571.647686,109,0.020795626565814018
1575584720.299245,110,0.020703507587313652
1575584868.229996,111,0.02101345732808113
1575585016.271985,112,0.020382551476359367
1575585163.891992,113,0.020210200920701027
1575585312.25661,114,0.019490981474518776
1575585461.194362,115,0.01733158342540264
1575585608.908448,116,0.019495470449328423
1575585756.48881,117,0.018231721594929695
1575585904.034652,118,0.01782633364200592
1575586051.864853,119,0.018825571984052658
1575586199.660806,120,0.018841849640011787
1575586345.972482,121,0.017633607611060143
1575586493.8005,122,0.017933908849954605
1575586640.699867,123,0.01790507882833481
1575586791.483836,124,0.015688223764300346
1575586939.560818,125,0.015618928708136082
1575587086.9134,126,0.014422054402530193
1575587235.005997,127,0.014547349885106087
1575587382.438024,128,0.015116246417164803
1575587530.172273,129,0.015110799111425877
1575587678.002937,130,0.015353202819824219
1575587826.20574,131,0.013762601651251316
1575587973.800938,132,0.013536167331039906
1575588120.653914,133,0.013844731263816357
1575588268.207912,134,0.013477708213031292
1575588415.793069,135,0.013587492518126965
1575588565.097712,136,0.013287645764648914
1575588714.013976,137,0.014204509556293488
1575588861.636868,138,0.01362622994929552
1575589010.518363,139,0.013524958863854408
