Wall time,Step,Value
1575489556.286407,0,0.45840001106262207
1575489626.873616,1,0.6322600245475769
1575489697.258807,2,0.6994400024414062
1575489768.350176,3,0.7422199845314026
1575489839.828252,4,0.7719799876213074
1575489911.142026,5,0.7946199774742126
1575489982.142309,6,0.8109400272369385
1575490053.239339,7,0.8220199942588806
1575490124.935145,8,0.8282999992370605
1575490196.269816,9,0.8368200063705444
1575490267.790126,10,0.8482199907302856
1575490338.767615,11,0.8545200228691101
1575490410.001006,12,0.858959972858429
1575490480.86434,13,0.8643199801445007
1575490552.304911,14,0.8675199747085571
1575490623.487306,15,0.8753600120544434
1575490694.890972,16,0.8786799907684326
1575490766.136828,17,0.8828999996185303
1575490837.390699,18,0.8850799798965454
1575490908.775848,19,0.8903999924659729
1575490979.955595,20,0.8906999826431274
1575491051.401224,21,0.8937399983406067
1575491122.461441,22,0.8972799777984619
1575491193.406997,23,0.8995599746704102
1575491264.187974,24,0.9023399949073792
1575491334.719747,25,0.9041200280189514
1575491404.975887,26,0.9070000052452087
1575491475.680837,27,0.9089000225067139
1575491545.921732,28,0.9102200269699097
1575491616.445388,29,0.9117599725723267
1575491687.330701,30,0.9159600138664246
1575491757.424328,31,0.9186400175094604
1575491827.844422,32,0.9195200204849243
1575491898.902511,33,0.9199000000953674
1575491969.215115,34,0.9226199984550476
1575492039.557465,35,0.9249200224876404
1575492110.085425,36,0.9236999750137329
1575492180.975805,37,0.9253600239753723
1575492251.293681,38,0.9272599816322327
1575492321.853777,39,0.9283199906349182
1575492392.317902,40,0.9314000010490417
1575492462.945898,41,0.9321200251579285
1575492533.536411,42,0.9334400296211243
1575492604.15994,43,0.9366599917411804
1575492674.620306,44,0.9350799918174744
1575492745.095302,45,0.9364200234413147
1575492815.985298,46,0.9388399720191956
1575492886.650766,47,0.9392600059509277
1575492957.026579,48,0.9394000172615051
1575493027.536757,49,0.9446600079536438
1575493097.906586,50,0.940559983253479
1575493168.475801,51,0.9407600164413452
1575493239.197697,52,0.9442600011825562
1575493309.712311,53,0.9454399943351746
1575493380.465737,54,0.9479799866676331
1575493451.510973,55,0.9467599987983704
1575493521.90488,56,0.9457399845123291
1575493592.379635,57,0.9483199715614319
1575493662.783267,58,0.947160005569458
1575493733.148408,59,0.9513199925422668
1575493803.600408,60,0.9490799903869629
1575493874.507272,61,0.9514999985694885
1575493945.404359,62,0.9512400031089783
1575494015.904476,63,0.9543399810791016
1575494086.730177,64,0.9545800089836121
1575494156.935654,65,0.9543200135231018
1575494227.310756,66,0.955079972743988
1575494297.646482,67,0.955299973487854
1575494368.281826,68,0.9548199772834778
1575494439.198471,69,0.9580199718475342
1575494509.79294,70,0.9584000110626221
1575494580.199949,71,0.9574199914932251
1575494650.973492,72,0.9585999846458435
1575494721.41441,73,0.9606999754905701
1575494791.374644,74,0.9600800275802612
1575494862.26498,75,0.9600600004196167
1575494932.675137,76,0.9608399868011475
1575495002.931475,77,0.9598199725151062
1575495073.876865,78,0.9616400003433228
1575495144.621682,79,0.9607999920845032
1575495215.095154,80,0.9616000056266785
1575495285.54375,81,0.9607999920845032
1575495356.038735,82,0.9745799899101257
1575495426.713424,83,0.980180025100708
1575495497.575164,84,0.9818800091743469
1575495568.19023,85,0.9836199879646301
1575495638.486375,86,0.9841200113296509
1575495709.431064,87,0.9842000007629395
1575495780.065867,88,0.9850000143051147
1575495850.718621,89,0.985759973526001
1575495921.395876,90,0.9857199788093567
1575495991.92759,91,0.9864000082015991
1575496062.892093,92,0.9872000217437744
1575496133.495567,93,0.987280011177063
1575496204.561334,94,0.9872000217437744
1575496275.421043,95,0.9877200126647949
1575496345.651507,96,0.9882599711418152
1575496415.970641,97,0.9883400201797485
1575496486.496514,98,0.9887599945068359
1575496557.154056,99,0.9885799884796143
1575496627.451861,100,0.9887599945068359
1575496697.954952,101,0.9882000088691711
1575496768.798405,102,0.9886199831962585
1575496839.400199,103,0.9896199703216553
1575496909.966133,104,0.9894000291824341
1575496980.626054,105,0.9894999861717224
1575497051.435529,106,0.9897800087928772
1575497122.112645,107,0.9897599816322327
1575497192.761797,108,0.9892399907112122
1575497263.101717,109,0.9898599982261658
1575497334.182551,110,0.9889600276947021
1575497404.415158,111,0.9903799891471863
1575497474.93135,112,0.9899200201034546
1575497545.478428,113,0.9909600019454956
1575497616.241612,114,0.9904599785804749
1575497686.754728,115,0.9906399846076965
1575497757.487385,116,0.9907000064849854
1575497828.18278,117,0.9909200072288513
1575497898.953293,118,0.9909999966621399
1575497969.628235,119,0.9912999868392944
1575498040.49698,120,0.991100013256073
1575498110.848525,121,0.9909600019454956
1575498181.410538,122,0.9906200170516968
1575498252.02743,123,0.9912199974060059
1575498322.730346,124,0.9906200170516968
1575498393.218122,125,0.9919000267982483
1575498463.778174,126,0.9918799996376038
1575498534.086532,127,0.9914199709892273
1575498604.530433,128,0.9919999837875366
1575498675.174145,129,0.9922599792480469
1575498745.729392,130,0.9924600124359131
1575498816.26148,131,0.9916200041770935
1575498886.852981,132,0.9925199747085571
1575498957.221844,133,0.9920200109481812
1575499027.796365,134,0.9920200109481812
1575499098.090863,135,0.9925600290298462
1575499168.907701,136,0.9927200078964233
1575499239.682552,137,0.9922400116920471
1575499310.553062,138,0.9919599890708923
1575499381.143258,139,0.992139995098114
1575499452.010934,140,0.9922400116920471
1575499522.947567,141,0.9919000267982483
1575499593.812818,142,0.9923999905586243
1575499664.756499,143,0.9923800230026245
1575499735.986679,144,0.9921600222587585
1575499806.889992,145,0.9922800064086914
1575499877.698204,146,0.9922800064086914
1575499947.998499,147,0.9924799799919128
1575500018.776798,148,0.9918400049209595
1575500089.292345,149,0.9925400018692017
1575500160.654491,150,0.9917200207710266
1575500232.002063,151,0.9917799830436707
1575500303.372738,152,0.9927200078964233
1575500374.697176,153,0.9919800162315369
1575500446.101413,154,0.9924399852752686
1575500517.062924,155,0.993179976940155
1575500587.518579,156,0.9923200011253357
1575500657.951405,157,0.9924799799919128
1575500729.13242,158,0.9925000071525574
1575500800.346056,159,0.9927200078964233
1575500871.750397,160,0.9919400215148926
1575500943.733218,161,0.9926599860191345
1575501017.156422,162,0.9926199913024902
1575501088.116958,163,0.9929800033569336
