Wall time,Step,Value
1575310369.984207,0,0.18002000451087952
1575310441.733036,1,0.3467999994754791
1575310513.617598,2,0.44312000274658203
1575310585.586598,3,0.48820000886917114
1575310657.179355,4,0.5192599892616272
1575310728.645123,5,0.5434399843215942
1575310800.451197,6,0.561240017414093
1575310872.463665,7,0.576740026473999
1575310944.020214,8,0.5887399911880493
1575311015.913998,9,0.5953199863433838
1575311087.658932,10,0.6017199754714966
1575311159.189999,11,0.6077200174331665
1575311230.994848,12,0.6145200133323669
1575311302.861096,13,0.6201000213623047
1575311374.476282,14,0.6283199787139893
1575311446.178069,15,0.6340399980545044
1575311518.033484,16,0.640999972820282
1575311589.695335,17,0.6409800052642822
1575311661.414146,18,0.6495000123977661
1575311733.325425,19,0.6524800062179565
1575311805.042164,20,0.6536800265312195
1575311876.745925,21,0.6634799838066101
1575311948.529198,22,0.6624600291252136
1575312020.208293,23,0.667639970779419
1575312091.856872,24,0.6718599796295166
1575312163.494812,25,0.6739199757575989
1575312235.008151,26,0.6794000267982483
1575312306.93434,27,0.6787400245666504
1575312378.812508,28,0.6812999844551086
1575312450.141572,29,0.6861400008201599
1575312521.921766,30,0.688319981098175
1575312593.984034,31,0.6879799962043762
1575312666.017918,32,0.6899600028991699
1575312737.436861,33,0.6974800229072571
1575312809.500642,34,0.6973599791526794
1575312881.207902,35,0.6983399987220764
1575312953.003994,36,0.6982799768447876
1575313024.801945,37,0.702019989490509
1575313096.840138,38,0.7043399810791016
1575313168.430196,39,0.703000009059906
1575313240.622204,40,0.704200029373169
1575313312.620873,41,0.7075799703598022
1575313384.396641,42,0.7086799740791321
1575313456.477469,43,0.7075600028038025
1575313528.021263,44,0.7101600170135498
1575313600.232623,45,0.7092999815940857
1575313672.042274,46,0.7153000235557556
1575313743.733589,47,0.7138599753379822
1575313815.544661,48,0.7177600264549255
1575313887.273121,49,0.7177000045776367
1575313958.666151,50,0.7209799885749817
1575314030.147188,51,0.720740020275116
1575314101.278134,52,0.7212399840354919
1575314172.477489,53,0.7195199728012085
1575314243.665644,54,0.7210000157356262
1575314314.844511,55,0.7251799702644348
1575314386.005482,56,0.7257800102233887
1575314457.377515,57,0.7262200117111206
1575314528.890309,58,0.7281399965286255
1575314600.696484,59,0.7253599762916565
1575314672.296465,60,0.7259799838066101
1575314743.807185,61,0.7296599745750427
1575314815.512704,62,0.7313399910926819
1575314887.057241,63,0.7289400100708008
1575314958.807892,64,0.7325800061225891
1575315030.626392,65,0.7340999841690063
1575315102.484272,66,0.7313600182533264
1575315174.628992,67,0.7325800061225891
1575315246.471733,68,0.7306600213050842
1575315317.200045,69,0.7328400015830994
1575315388.630403,70,0.7362800240516663
1575315460.160092,71,0.7343599796295166
1575315531.799164,72,0.7376599907875061
1575315603.679306,73,0.7330999970436096
1575315675.655497,74,0.7404199838638306
1575315747.75499,75,0.7387999892234802
1575315819.532039,76,0.7354199886322021
1575315890.995313,77,0.73853999376297
1575315962.612098,78,0.7390599846839905
1575316034.377314,79,0.7389199733734131
1575316105.892171,80,0.7416800260543823
1575316177.984581,81,0.737779974937439
1575316249.651088,82,0.7678599953651428
1575316321.500653,83,0.7701600193977356
1575316393.260015,84,0.7731599807739258
1575316465.139608,85,0.7760199904441833
1575316536.945324,86,0.7777199745178223
1575316609.267106,87,0.7775800228118896
1575316681.09348,88,0.7809200286865234
1575316752.990955,89,0.7774800062179565
1575316824.891936,90,0.7778599858283997
1575316896.661976,91,0.7793200016021729
1575316968.58766,92,0.7797600030899048
1575317040.35399,93,0.7799400091171265
1575317112.179452,94,0.7801399827003479
1575317184.495034,95,0.778219997882843
1575317256.000299,96,0.7808799743652344
1575317327.981533,97,0.7793200016021729
1575317399.011291,98,0.781220018863678
1575317470.297509,99,0.7784799933433533
1575317541.375387,100,0.7803000211715698
1575317612.638808,101,0.7804999947547913
1575317684.255505,102,0.7817599773406982
1575317755.957772,103,0.7809600234031677
1575317827.904961,104,0.7828400135040283
1575317899.888162,105,0.7816200256347656
1575317971.685331,106,0.7826799750328064
1575318043.835519,107,0.7847599983215332
1575318115.814847,108,0.7822800278663635
1575318187.634425,109,0.781440019607544
1575318259.511905,110,0.7827000021934509
1575318331.464616,111,0.78329998254776
1575318403.37213,112,0.7827600240707397
1575318475.031046,113,0.7829800248146057
1575318547.001436,114,0.7834399938583374
1575318618.847849,115,0.7839400172233582
1575318690.571898,116,0.783840000629425
1575318762.06207,117,0.7850199937820435
1575318833.845579,118,0.7849599719047546
